index,ok,track_id,url,duration_str,duration,title,score,view_count,genre,num_mixes,genre_counts
1444,,g9NRDFfBIjw,https://youtu.be/g9NRDFfBIjw,9:17,557,Osunlade - Envision (Âme Remix),0.0002,"774,827",House,3,"[('House', 2.0), ('Tech House', 0.5), ('Deep House', 0.5)]"
1445,,3f-XOhfDhxk,https://youtu.be/3f-XOhfDhxk,6:02,362,Logistics - Together,0.0002,"766,077",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
1446,,GXLOYPC3U04,https://youtu.be/GXLOYPC3U04,8:20,500,Hardsoul ft. Ron Carroll - Back Together (Classic Main Mix),0.0002,"761,247",Disco,3,"[('House', 1.5), ('Disco', 1.5)]"
1447,,tRxtlMoFABE,https://youtu.be/tRxtlMoFABE,6:42,402,Charlotte de Witte - Remember (Original Mix) [Drumcode Records],0.0002,"757,675",Techno,3,"[('Techno', 3.0)]"
1448,,mC49BqVTyPQ,https://youtu.be/mC49BqVTyPQ,3:49,229,Technimatic - Night Vision (Official Video),0.0002,"755,361",Drum & Bass,3,"[('Drum & Bass', 3.0)]"
1449,,vH_j0-F592U,https://youtu.be/vH_j0-F592U,7:55,475,"Skream - You Know, Right?",0.0002,"750,233",House,3,"[('House', 1.5), ('Progressive House', 1.0), ('Tech House', 0.5)]"
1450,,pdobcKZJilo,https://youtu.be/pdobcKZJilo,8:07,487,"Noir, Olivier Giacomotto - Reste (Raxon Remix) [Tronic]",0.0002,"736,113",Tech House,3,"[('Tech House', 2.0), ('House', 1.0)]"
1451,,b6NfSmZnvQM,https://youtu.be/b6NfSmZnvQM,6:51,411,Thomas Gold ft. Kaelyn Behr - Remember (Original),0.0002,"718,454",Progressive House,3,"[('Progressive House', 2.0), ('House', 1.0)]"
1452,,UmNSvC236fA,https://youtu.be/UmNSvC236fA,4:08,248,【Drum&Bass】Mediks - Come Back Down,0.0002,"717,459",Drum & Bass,3,"[('Drum & Bass', 2.0), ('Dubstep', 0.5)]"
1453,,Va1dFBlaYB8,https://youtu.be/Va1dFBlaYB8,7:16,436,Jay Lumen - Dark Rooms,0.0002,"710,719",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]"
1454,,JpZxeNSj5bc,https://youtu.be/JpZxeNSj5bc,5:24,324,ODESZA - Bloom (Lane 8 Remix),0.0002,"699,448",House,3,"[('House', 1.17), ('Progressive House', 0.83), ('Progressive Trance', 0.67), ('Trance', 0.33)]"
1455,,tyGPlglKXg0,https://youtu.be/tyGPlglKXg0,4:41,281,Green Velvet & Riva Starr - Robots (Weiss Remix),0.0002,"687,463",House,3,"[('House', 3.0)]"
1456,,sc1IkYwKCtM,https://youtu.be/sc1IkYwKCtM,4:58,298,Jon Hopkins - Abandon Window - Immunity album version,0.0002,"682,488",Tech House,3,"[('Tech House', 1.0), ('House', 0.5), ('Minimal', 0.5)]"
1457,,eYFnCuqgmyE,https://youtu.be/eYFnCuqgmyE,6:36,396,Camelphat & Elderbrook - Cola (Mousse T.'s Glitterbox Mix),0.0002,"682,427",House,3,"[('House', 2.0), ('Disco', 1.0)]"
1458,,DUlXy-WHB78,https://youtu.be/DUlXy-WHB78,5:53,353,The Beat Club - Security (Club Mix),0.0002,"680,100",House (Old School),3,"[('House (Old School)', 1.5), ('Electro', 1.0), ('Rave', 0.5)]"
1459,,4oxqODvm1tM,https://youtu.be/4oxqODvm1tM,6:56,416,Yoko Duo - Close These Curtains (Stimming Remix) (Official Video),0.0002,"677,684",Progressive Trance,3,"[('Progressive Trance', 0.83), ('House', 0.67), ('Trance', 0.5), ('Tech House', 0.33), ('Progressive House', 0.33), ('Deep House', 0.33)]"
1460,,_FO3QEVE_SQ,https://youtu.be/_FO3QEVE_SQ,6:59,419,Bwi-Bwi - Insight,0.0002,"668,447",Disco,3,"[('House', 1.5), ('Disco', 1.5)]"
1461,,7ksI_60Evy8,https://youtu.be/7ksI_60Evy8,4:47,287,Kryder - Fiji (Original Mix),0.0002,"649,199",Trance,3,"[('Trance', 1.5), ('Progressive Trance', 1.0), ('Progressive House', 0.5)]"
1462,,jLzuObMhVAI,https://youtu.be/jLzuObMhVAI,4:06,246,Above & Beyond - Hello (Album Mix),0.0002,"642,404",Progressive Trance,3,"[('Trance', 0.83), ('Progressive Trance', 0.83), ('Techno', 0.33), ('Tech House', 0.33), ('House', 0.33), ('Progressive House', 0.33)]"
1463,,HadWBMDZmAg,https://youtu.be/HadWBMDZmAg,6:49,409,Gesaffelstein - Hatred [Original Mix],0.0002,"641,160",Electro,3,"[('Electro', 1.17), ('Techno', 0.67), ('Tech House', 0.33), ('Breaks', 0.33)]"
1464,,i1N-59zxdbc,https://youtu.be/i1N-59zxdbc,8:25,505,PFM - The Western (original mix),0.0002,"636,870",Drum & Bass,3,"[('Drum & Bass', 2.0), ('House', 1.0)]"
1465,,F_RlI8DI-9A,https://youtu.be/F_RlI8DI-9A,4:49,289,Dyro - Black Smoke,0.0002,"635,049",Progressive House,3,"[('Progressive House', 3.0)]"
1466,,3_RtdwLZtN8,https://youtu.be/3_RtdwLZtN8,6:33,393,The Upbeats - Undertaker,0.0002,"634,311",Drum & Bass,3,"[('Drum & Bass', 2.5), ('Dubstep', 0.5)]"
1467,,Z99nM1xXEdg,https://youtu.be/Z99nM1xXEdg,6:02,362,Frank B - Chain of Fools,0.0002,"632,527",House,3,"[('House', 2.0), ('Progressive House', 1.0)]"
1468,,nNrmGuDt4wU,https://youtu.be/nNrmGuDt4wU,6:03,363,Yves V - Manga (Original Mix),0.0002,"630,175",Progressive House,3,"[('Progressive House', 2.5), ('House', 0.5)]"
1469,,2S-Ti1Aqx1c,https://youtu.be/2S-Ti1Aqx1c,4:16,256,Cajmere-percolator(original mix),0.0002,"629,762",House,3,"[('House', 2.5), ('Tech House', 0.5)]"
1470,,QBCBibYxRLM,https://youtu.be/QBCBibYxRLM,7:27,447,Depeche Mode - Personal Jesus (Eric Prydz remix) FULL HQ,0.0002,"620,276",Progressive House,3,"[('Progressive House', 2.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]"
1471,,El75K6-CE2k,https://youtu.be/El75K6-CE2k,8:09,489,Christian Löffler - All Comes feat. Gry (Mind Against Remix),0.0002,"618,385",House,3,"[('House', 2.0), ('Deep House', 1.0)]"
1472,,TLsxXPd9a8M,https://youtu.be/TLsxXPd9a8M,5:53,353,DubVision - All By Myself (Original Mix),0.0002,"618,196",Progressive House,3,"[('Progressive House', 1.33), ('Trance', 0.5), ('Tech House', 0.33), ('Progressive Trance', 0.33)]"
1473,,kZ8-77SGbWs,https://youtu.be/kZ8-77SGbWs,4:47,287,Lane 8 - Hot As You Want feat. Solomon Grey,0.0002,"615,248",House,3,"[('House', 1.33), ('Progressive Trance', 0.83), ('Progressive House', 0.5), ('Trance', 0.33)]"
1474,,n2zL0DYC8gc,https://youtu.be/n2zL0DYC8gc,7:22,442,Gouryella - Ligaya (Original Mix) (HQ),0.0002,"608,963",Trance,3,"[('Trance', 2.33), ('House', 0.33), ('Psytrance', 0.33)]"
1475,,w8cyea3Hzs0,https://youtu.be/w8cyea3Hzs0,4:48,288,Hardwell - Kicking It Hard,0.0002,"601,401",Progressive House,3,"[('Progressive House', 3.0)]"
1476,,GnqAuRHgIsg,https://youtu.be/GnqAuRHgIsg,3:53,233,Altern 8 - Infiltrate 202 (full video) [1991],0.0002,"588,174",Techno,3,"[('Techno', 0.83), ('Tech House', 0.5), ('Rave', 0.33), ('Breakbeat', 0.33), ('Breakbeat Hardcore', 0.33), ('Jungle', 0.17), ('House (Old School)', 0.17), ('Hardcore', 0.17), ('Happy Hardcore', 0.17)]"
1477,,ZDxJulewTg8,https://youtu.be/ZDxJulewTg8,7:50,470,AL009 - Stephan Bodzin - Strand,0.0002,"580,939",Tech House,3,"[('Techno', 1.25), ('Tech House', 1.25), ('Progressive House', 0.25), ('Deep House', 0.25)]"
