index,ok,track_id,url,duration_str,duration,title,score,view_count,genre,num_mixes,genre_counts,beatport_genre,bpm,key,track_name,artist,length,beatport_url
,,wUwS9jqbId0,https://youtu.be/wUwS9jqbId0,14:06,846,"Paperclip People - ""Throw""",0.0001,"285,221",Trance,3,"[('Trance', 1.5), ('Tech House', 0.25), ('House', 0.25), ('Disco', 0.25), ('House (Old School)', 0.25)]",Techno (Peak Time / Driving),127,C Minor,Throw,Paperclip People,6:47,https://www.beatport.com/track/Throw/3604172
,,r_M8xiUd9kU,https://youtu.be/r_M8xiUd9kU,8:50,530,G-Man - Quo Vadis (Original),0.0001,"284,884",Techno,3,"[('Techno', 0.75), ('Tech House', 0.5), ('House', 0.5), ('Industrial', 0.25), ('EBM', 0.25)]",Tech House,132,A Minor,Quo Vadis,G-Man,8:52,https://www.beatport.com/track/Quo%20Vadis/6132376
,,Ad4zMZHwjRk,https://youtu.be/Ad4zMZHwjRk,3:45,225,AFX - PWSteal.Ldpinch.D,0.0001,"284,377",Disco,3,"[('Techno', 1.0), ('Disco', 1.0), ('Tech House', 0.5), ('Minimal', 0.5)]",Organic House / Downtempo,116,D Minor,Afx,BVA,5:51,https://www.beatport.com/track/Afx/14501547
,,jm1-HCBllD4,https://youtu.be/jm1-HCBllD4,8:52,532,Radio Slave - Another Club,0.0001,"283,045",Techno,3,"[('Techno', 2.0), ('Tech House', 0.5), ('House', 0.5)]",Techno (Peak Time / Driving),127,A Minor,Another Club,Radio Slave,8:49,https://www.beatport.com/track/Another%20Club/8922770
,,Ia906iynI-U,https://youtu.be/Ia906iynI-U,7:43,463,Tiga VS Audion - Let's Go Dancing (Adam Beyer Remix),0.0001,"282,874",House,3,"[('Techno', 1.0), ('Tech House', 1.0), ('House', 1.0)]",Tech House,125,Ab Minor,Let's Go Dancing,Audion,7:42,https://www.beatport.com/track/Let's%20Go%20Dancing/5059605
,,-c1IKL9xmJM,https://youtu.be/-c1IKL9xmJM,6:59,419,Ramiro Lopez & Andres Campo - Pachamama (Original Mix) [Odd Recordings],0.0001,"281,606",Tech House,3,"[('Techno', 1.5), ('Tech House', 1.5)]",Techno (Peak Time / Driving),125,F Minor,Pachamama,Andres Campo,6:59,https://www.beatport.com/track/Pachamama/9620795
,,zs8sI_Cwv9w,https://youtu.be/zs8sI_Cwv9w,6:25,385,Randomer - Stupid Things I Do (New School Mix),0.0001,"280,207",Techno,3,"[('Techno', 2.0), ('Tech House', 1.0)]",Techno (Raw / Deep / Hypnotic),97,E Minor,Stupid Things I Do,Randomer,6:29,https://www.beatport.com/track/Stupid%20Things%20I%20Do/5724036
,,0_JnhuPg7Oo,https://youtu.be/0_JnhuPg7Oo,6:23,383,Feed Me - Starcrash,0.0001,"279,917",House,3,"[('House', 0.83), ('Progressive House', 0.67), ('Trance', 0.67), ('Tech House', 0.5), ('Deep House', 0.33)]",Progressive House,96,F Minor,Starcrash,Feed Me,6:23,https://www.beatport.com/track/Starcrash/9305257
,,3qeCbvg5Imw,https://youtu.be/3qeCbvg5Imw,6:18,378,ilan Bluestone - Aurora,0.0001,"279,196",Progressive Trance,3,"[('Progressive Trance', 1.33), ('Progressive House', 0.83), ('Trance', 0.5), ('House', 0.33)]",Trance (Main Floor),128,Db Minor,Aurora,Ilan Bluestone,6:17,https://www.beatport.com/track/Aurora/5967288
,,3AQHmYjBgms,https://youtu.be/3AQHmYjBgms,8:02,482,&ME - The Rapture (KM037),0.0001,"277,148",Trance,3,"[('Trance', 1.0), ('House', 0.5), ('Progressive House', 0.5), ('Deep House', 0.5), ('Deep Tech House', 0.5)]",Melodic House & Techno,120,E Minor,The Rapture Pt.III,Keinemusik,8:02,https://www.beatport.com/track/The%20Rapture%20Pt.III/17704236
,,8TpDPpCZwvE,https://youtu.be/8TpDPpCZwvE,5:35,335,Audiojack feat Kevin Knapp - Stay Glued (FCL Weemix),0.0001,"276,670",House,3,"[('House', 2.5), ('Tech House', 0.5)]",Deep House,123,Bb Major,Stay Glued feat. Kevin Knapp,FCL,5:35,https://www.beatport.com/track/Stay%20Glued%20feat.%20Kevin%20Knapp/3221861
,,A2jhjLiGLbc,https://youtu.be/A2jhjLiGLbc,8:22,502,Lake People - Point in Time,0.0001,"271,829",Deep House,3,"[('Deep House', 1.33), ('House', 1.0), ('Tech House', 0.33), ('Deep Tech House', 0.33)]",Tech House,120,Db Minor,Point In Time,Lake People,8:09,https://www.beatport.com/track/Point%20In%20Time/3917724
,,g9EGH71HOyI,https://youtu.be/g9EGH71HOyI,4:21,261,Gorgon City - Blue Parrot,0.0001,"271,404",House,3,"[('House', 2.5), ('Deep House', 0.5)]",Tech House,124,F Major,Blue Parrot,Gorgon City,5:31,https://www.beatport.com/track/Blue%20Parrot/7822943
,,YUMUXm3-5IA,https://youtu.be/YUMUXm3-5IA,7:22,442,Hatiras - Spaced Invader ( J Majik Remix ),0.0001,"271,321",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,87,Bb Minor,Spaced Invader,J Majik,7:24,https://www.beatport.com/track/Spaced%20Invader/4577400
,,h94o70_J8v4,https://youtu.be/h94o70_J8v4,6:03,363,Joyce Muniz - Back In The Days Feat. Bam | Exploited,0.0001,"268,133",House,3,"[('House', 1.33), ('Tech House', 0.33), ('Minimal', 0.33)]",Tech House,123,C Minor,Back In The Days Feat. Bam,BAM,6:02,https://www.beatport.com/track/Back%20In%20The%20Days%20Feat.%20Bam/8121786
,,SU7OjCCwdro,https://youtu.be/SU7OjCCwdro,8:32,512,Boris Werner - Set It Off (Makam Orchestra Drama Remix),0.0001,"267,282",Tech House,3,"[('Tech House', 2.0), ('Techno', 0.5), ('House', 0.5)]",Techno (Peak Time / Driving),126,G Minor,Set it Off,Boris Werner,8:30,https://www.beatport.com/track/Set%20it%20Off/3770402
,,tapxo62i1yw,https://youtu.be/tapxo62i1yw,7:02,422,Hot Since 82 - Don't Touch The Alarm (Knee Deep In Sound),0.0001,"265,240",House,3,"[('House', 3.0)]",Tech House,123,Bb Minor,Don't Touch the Alarm,Hot Since 82,7:02,https://www.beatport.com/track/Don't%20Touch%20the%20Alarm/5335368
,,kmFuxN0CAEU,https://youtu.be/kmFuxN0CAEU,11:07,667,Monkey Safari - Hi Life (Cheeky Bold Cover),0.0001,"264,713",House,3,"[('House', 1.5), ('Techno', 0.5), ('Tech House', 0.5), ('Deep House', 0.5)]",Deep House,122,C Major,Hi Life,Monkey Safari,11:06,https://www.beatport.com/track/Hi%20Life/4249333
,,QOtDhmGdiTk,https://youtu.be/QOtDhmGdiTk,5:17,317,Culture Shock - Troglodyte VIP,0.0001,"264,576",Drum & Bass,3,"[('Drum & Bass', 2.33), ('Dubstep', 0.33), ('Jungle', 0.33)]",Drum & Bass,87,F Minor,Troglodyte VIP,Culture Shock,4:24,https://www.beatport.com/track/Troglodyte%20VIP/15430583
,,kVq68QOKWKk,https://youtu.be/kVq68QOKWKk,6:31,391,Shlømo - Vertigo [ICR005],0.0001,"263,335",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]",Techno (Raw / Deep / Hypnotic),129,A# Minor,Vertigo,Shlømo,6:30,https://www.beatport.com/track/Vertigo/11552854
,,Eo5TJ1lkaxI,https://youtu.be/Eo5TJ1lkaxI,6:20,380,High Contrast - Some Things Never Change,0.0001,"260,627",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,87,A Minor,Some Things Never Change,High Contrast,6:20,https://www.beatport.com/track/Some%20Things%20Never%20Change/14148223
,,AMbupnr-arQ,https://youtu.be/AMbupnr-arQ,7:40,460,Maceo Plex - Conjure Superstar (Original Mix),0.0001,"259,364",House,3,"[('House', 2.0), ('Deep Tech House', 0.5), ('Minimal', 0.5)]",Tech House,123,Eb Minor,Conjure Superstar,Maceo Plex,7:40,https://www.beatport.com/track/Conjure%20Superstar/5592359
,,6UfcCOwNSVQ,https://youtu.be/6UfcCOwNSVQ,3:17,197,Markus Schulz feat. Ethan Thompson - Love Me Like You Never Did | Official Music Video,0.0001,"259,179",Progressive Trance,3,"[('Trance', 1.25), ('Progressive Trance', 1.25), ('Tech House', 0.25), ('Progressive House', 0.25)]",Trance (Main Floor),128,Db Major,Love Me Like You Never Did feat. Ethan Thompson,Markus Schulz,5:16,https://www.beatport.com/track/Love%20Me%20Like%20You%20Never%20Did%20feat.%20Ethan%20Thompson/9741357
,,r6NN2oR46OM,https://youtu.be/r6NN2oR46OM,7:30,450,Sian - Shame Cube (Oliver Huntemann Remix),0.0001,"258,051",Tech House,3,"[('Tech House', 2.0), ('Techno', 0.5), ('House', 0.5)]",Techno (Peak Time / Driving),126,F Major,Shame Cube,Oliver Huntemann,7:29,https://www.beatport.com/track/Shame%20Cube/5563843
,,8kq_rq_4PgQ,https://youtu.be/8kq_rq_4PgQ,7:41,461,Hanne & Lore - Supergirl (Original Mix),0.0001,"257,774",House,3,"[('House', 2.0), ('Tech House', 0.5), ('Deep House', 0.5)]",Tech House,120,C Major,Supergirl,Hanne & Lore,7:40,https://www.beatport.com/track/Supergirl/4735560
,,l8o9gWbhFEQ,https://youtu.be/l8o9gWbhFEQ,12:57,777,Audion - Mouth to Mouth (Original Mix),0.0001,"257,567",Tech House,3,"[('Tech House', 1.17), ('House', 0.83), ('Techno', 0.67), ('Trance', 0.33)]",Techno (Peak Time / Driving),125,Ab Major,Mouth To Mouth,Audion,12:54,https://www.beatport.com/track/Mouth%20To%20Mouth/183866
,,WNWlwN63CLA,https://youtu.be/WNWlwN63CLA,5:09,309,Pendulum - Vault,0.0001,"256,002",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,87,D Minor,Vault,Pendulum,6:06,https://www.beatport.com/track/Vault/8578844
,,TdmgeNPcDJk,https://youtu.be/TdmgeNPcDJk,7:05,425,Marco Carola - Bloody Cash (Original Mix),0.0001,"251,821",Tech House,3,"[('Tech House', 1.5), ('House', 0.5)]",Techno (Peak Time / Driving),124,A# Minor,Bloody Cash,Marco Carola,7:00,https://www.beatport.com/track/Bloody%20Cash/732755
,,r4o-YB4aKkE,https://youtu.be/r4o-YB4aKkE,6:05,365,Inner Sense - MoTP - My Love Is Underground 2013,0.0001,"250,362",House,3,"[('House', 2.0), ('Deep House', 0.5), ('House (Old School)', 0.5)]",Dance / Electro Pop,119,Ab Minor,MoTP,Inner Sense,4:50,https://www.beatport.com/track/MoTP/17725967
,,ySMp_D9VMTE,https://youtu.be/ySMp_D9VMTE,5:08,308,Lazy Rich - Brainfreeze (Original Mix),0.0001,"249,663",Progressive House,3,"[('House', 1.0), ('Progressive House', 1.0), ('Trance', 0.5)]",Mainstage,128,D Major,Brainfreeze,Lazy Rich,5:07,https://www.beatport.com/track/Brainfreeze/4066030
,,QTvFzBS6e68,https://youtu.be/QTvFzBS6e68,11:09,669,Pepe Bradock - Deep Burnt,0.0001,"248,548",House,3,"[('House', 2.5), ('Techno', 0.5)]",Tech House,123,Db Major,Lifting Weights,Pepe Bradock,6:53,https://www.beatport.com/track/Lifting%20Weights/4325109
,,fdRXXYjQH-E,https://youtu.be/fdRXXYjQH-E,5:00,300,"Sunnery James & Ryan Marciano, Ariyan - Circus (Original Mix)",0.0001,"246,425",Progressive House,3,"[('Progressive House', 3.0)]",House,127,A Minor,Sunnery James & Ryan Marciano Present Shameless,Sunnery James & Ryan Marciano,59:27,https://www.beatport.com/track/Sunnery%20James%20&%20Ryan%20Marciano%20Present%20Shameless/11916127
,,hKE1WletGJ0,https://youtu.be/hKE1WletGJ0,6:59,419,DC123 - Alan Fitzpatrick - 1992 (Official Video) - Drumcode,0.0001,"246,320",Tech House,3,"[('Tech House', 1.5), ('Techno', 1.0), ('House', 0.5)]",Techno (Peak Time / Driving),128,Ab Minor,1992,Alan Fitzpatrick,6:49,https://www.beatport.com/track/1992/4981540
,,GyrhLX7PAfA,https://youtu.be/GyrhLX7PAfA,5:29,329,Mampi Swift - Soldiers,0.0001,"242,894",Drum & Bass,3,"[('Drum & Bass', 2.0), ('Dubstep', 1.0)]",Drum & Bass,87,Eb Minor,Soldiers,Mampi Swift,5:29,https://www.beatport.com/track/Soldiers/4928115
,,qOjpt1llBGA,https://youtu.be/qOjpt1llBGA,3:42,222,Bobina & JES - iBelieve (Official Music Video),0.0001,"242,060",Progressive Trance,3,"[('Trance', 1.5), ('Progressive Trance', 1.5)]",Trance (Main Floor),130,B Minor,iBelieve,Bobina,3:11,https://www.beatport.com/track/iBelieve/8383930
,,ZgmNn8H-ZOA,https://youtu.be/ZgmNn8H-ZOA,5:34,334,Audio - Headroom,0.0001,"241,675",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,87,F Minor,Headroom,Audio,5:34,https://www.beatport.com/track/Headroom/3890693
,,5aNEfUGnvOs,https://youtu.be/5aNEfUGnvOs,8:23,503,TECH-HOUSE: Andrea Oliva - Vermona [Cuttin' Headz],0.0001,"240,623",House,3,"[('House', 2.0), ('Tech House', 1.0)]",Tech House,123,B Minor,Vermona,Andrea Oliva,8:22,https://www.beatport.com/track/Vermona/8590006
,,iE7dy6NQzxM,https://youtu.be/iE7dy6NQzxM,6:32,392,M83 - Midnight City (Eric Prydz Private Remix),0.0001,"240,205",Progressive House,3,"[('Progressive House', 1.83), ('House', 0.83), ('Tech House', 0.33)]",Mainstage,129,B Minor,Gitarre Spielen,Pilocka Krach,4:48,https://www.beatport.com/track/Gitarre%20Spielen/6581013
,,4gAlDRKOpvU,https://youtu.be/4gAlDRKOpvU,7:50,470,Moby - Porcelain (Luca Agnelli remix) Drumcode,0.0001,"239,321",Techno,3,"[('Techno', 1.83), ('Tech House', 0.83), ('Progressive House', 0.33)]",Techno (Peak Time / Driving),127,Bb Major,Porcelain,Moby,7:51,https://www.beatport.com/track/Porcelain/8595091
,,ks6u5fVk54Q,https://youtu.be/ks6u5fVk54Q,6:11,371,Gecko - Just Close Your Eyes (High Quality),0.0001,"234,652",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]",Tech House,128,E Major,Just close your eyes,Gimikk,12:00,https://www.beatport.com/track/Just%20close%20your%20eyes/3731166
,,nZq1qsbCTuY,https://youtu.be/nZq1qsbCTuY,8:14,494,"Kerrier District ""Techno Disco (KiNK Remix)"" - Boiler Room Debuts",0.0001,"231,175",Tech House,3,"[('Tech House', 1.5), ('House', 1.0), ('Techno', 0.5)]",Techno (Peak Time / Driving),125,E Major,Techno Disco,KiNK,8:13,https://www.beatport.com/track/Techno%20Disco/7542126
,,A42-8OvIbn4,https://youtu.be/A42-8OvIbn4,4:10,250,Empire of the Sun - DNA (Calvin Harris Remix),0.0001,"230,153",Progressive House,3,"[('Progressive House', 2.0), ('House', 1.0)]",Electronica,125,A Major,DNA,Empire Of The Sun,6:26,https://www.beatport.com/track/DNA/15720872
,,FocYpFbAPv4,https://youtu.be/FocYpFbAPv4,6:40,400,Umek & Stefano Noferini - Goes On (Original Mix),0.0001,"229,746",Tech House,3,"[('Tech House', 1.5), ('Progressive House', 1.0), ('Techno', 0.5)]",Techno (Peak Time / Driving),95,C Major,Goes On,Stefano Noferini,6:45,https://www.beatport.com/track/Goes%20On/3212963
,,AkVf58dpsqg,https://youtu.be/AkVf58dpsqg,6:41,401,Studio Pressure (Photek) - Fusion,0.0001,"229,451",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Electronica,74,G Minor,DJ-Kicks: Photek,Photek,65:19,https://www.beatport.com/track/DJ-Kicks:%20Photek/3366386
,,toIcxkDc7Wo,https://youtu.be/toIcxkDc7Wo,5:40,340,Faithless – Insomnia (Fedde Le Grand Remix),0.0001,"229,006",Progressive Trance,3,"[('Progressive House', 1.0), ('Progressive Trance', 1.0), ('House', 0.5), ('Trance', 0.5)]",Melodic House & Techno,126,A Major,Insomnia 2021,Maceo Plex,7:45,https://www.beatport.com/track/Insomnia%202021/15350623
,,ZA6SP2ddYEs,https://youtu.be/ZA6SP2ddYEs,6:33,393,Moby - Go (Woodtick Mix) [Instinct Records 1991],0.0001,"227,616",Minimal,3,"[('Techno', 0.5), ('Trance', 0.5), ('Progressive Trance', 0.5), ('Minimal', 0.5)]",Drum & Bass,87,C Minor,Tell Me Why,Supermode,4:04,https://www.beatport.com/track/Tell%20Me%20Why/17407997
,,O8QZGjIUcgQ,https://youtu.be/O8QZGjIUcgQ,6:54,414,Justin Martin -- Ruff Stuff (Eats Everything's Reruff),0.0001,"226,893",House,3,"[('House', 2.0), ('Progressive House', 1.0)]",Tech House,76,Gb Minor,Ruff Stuff,Eats Everything,6:54,https://www.beatport.com/track/Ruff%20Stuff/17062714
,,CAjU_6yw2Gs,https://youtu.be/CAjU_6yw2Gs,11:52,712,The Mole - Lockdown Party (Dj Sprinkles Crossfaderama),0.0001,"225,431",House,3,"[('House', 2.5), ('Tech House', 0.5)]",Techno (Peak Time / Driving),122,A# Minor,Sprinkles,The Prince Of Dance Music,5:11,https://www.beatport.com/track/Sprinkles/14252277
,,z6naTgBVV_g,https://youtu.be/z6naTgBVV_g,5:43,343,Harvey McKay - Black Dolphin - Drumcode - DC182,0.0001,"224,941",Techno,3,"[('Techno', 2.5), ('Tech House', 0.5)]",Techno (Peak Time / Driving),126,Gb Minor,Black Dolphin,Harvey McKay,5:34,https://www.beatport.com/track/Black%20Dolphin/9917296
,,iNBKC054GWY,https://youtu.be/iNBKC054GWY,7:41,461,Christian Smith & Wehbba -  Mutate (Kaiserdisco Remix) [Tronic],0.0001,"224,548",Tech House,3,"[('Tech House', 2.0), ('Techno', 0.5), ('House', 0.5)]",Techno (Peak Time / Driving),125,A Minor,Mutate,Wehbba,7:40,https://www.beatport.com/track/Mutate/6429342
,,hSkm6rUuPlo,https://youtu.be/hSkm6rUuPlo,6:39,399,Marco Carola - Diapason,0.0001,"224,391",Techno,3,"[('Techno', 3.0)]",Tech House,126,F Minor,Fabric 31 : Marco Carola,Marco Carola,73:14,https://www.beatport.com/track/Fabric%2031%20:%20Marco%20Carola/922213
,,aLFgkSWWs6U,https://youtu.be/aLFgkSWWs6U,3:05,185,Crash Course in Science - Flying Turns,0.0001,"222,602",Deep House,3,"[('Deep House', 1.0), ('House', 0.5), ('Disco', 0.5), ('Techno', 0.33), ('Industrial', 0.33), ('EBM', 0.33)]",Techno (Peak Time / Driving),122,D Minor,Flying Turns,Crash Course In Science,5:53,https://www.beatport.com/track/Flying%20Turns/7745941
,,V9rUbxkxsSw,https://youtu.be/V9rUbxkxsSw,8:36,516,Bobby Konders - Poem,0.0001,"219,114",House,3,"[('House', 1.0), ('Disco', 0.5), ('Vocal House', 0.5), ('Techno', 0.33), ('House (Old School)', 0.33), ('Acid House', 0.33)]",Tech House,77,Db Major,Nervous Acid,Bobby Konders,5:00,https://www.beatport.com/track/Nervous%20Acid/42762
,,hFjNNXNOOyM,https://youtu.be/hFjNNXNOOyM,7:03,423,Tiger Stripes - Jack My Yum,0.0001,"218,058",House,3,"[('House', 1.33), ('Techno', 1.0), ('Tech House', 0.33), ('Vocal House', 0.33)]",Tech House,125,Bb Major,Jack My Yum,Tiger Stripes,7:03,https://www.beatport.com/track/Jack%20My%20Yum/10728114
,,f5SrunGSQX8,https://youtu.be/f5SrunGSQX8,6:56,416,Daniel Avery - All I Need [PHLP02],0.0001,"215,691",Deep Tech House,3,"[('House', 1.0), ('Deep Tech House', 1.0), ('Techno', 0.5), ('Progressive House', 0.5)]",Electronica,118,G Minor,All I Need,Daniel Avery,6:55,https://www.beatport.com/track/All%20I%20Need/4614012
,,0XclhsOUfic,https://youtu.be/0XclhsOUfic,5:56,356,Third Party feat. Loleatta Holloway - Thank You (Cover Art),0.0001,"215,495",Progressive House,3,"[('Progressive House', 2.5), ('House', 0.5)]",Mainstage,127,D Major,Please Throw feat. Loleeta Holloway,Loleatta Holloway,6:04,https://www.beatport.com/track/Please%20Throw%20feat.%20Loleeta%20Holloway/337442
,,9APswGA0kTg,https://youtu.be/9APswGA0kTg,9:36,576,Adam Port & Stereo MC's - Place (Keinemusik KM025),0.0001,"214,934",House,3,"[('House', 2.5)]",Deep House,123,Ab Major,Place,Adam Port,9:35,https://www.beatport.com/track/Place/5970522
,,7kzo0Q-6AQc,https://youtu.be/7kzo0Q-6AQc,7:21,441,The Thrillseekers -  Synaesthesia original ( 1999 )  epic trance,0.0001,"214,395",Trance,3,"[('Trance', 2.5), ('Progressive Trance', 0.5)]",Techno (Peak Time / Driving),128,G Minor,Synaesthesia,The Thrillseekers,7:21,https://www.beatport.com/track/Synaesthesia/15399183
,,n342f6dZags,https://youtu.be/n342f6dZags,5:01,301,Adesse Versions - Pride,0.0001,"214,103",House,3,"[('Tech House', 1.5), ('House', 1.5)]",House,125,Db Minor,Raw,Adesse Versions,6:54,https://www.beatport.com/track/Raw/10281240
,,Cs17uDbk4ow,https://youtu.be/Cs17uDbk4ow,5:56,356,Marcus Schossow & Sebjak - Kemi (Original Mix),0.0001,"213,804",Progressive House,3,"[('Progressive House', 2.5), ('Progressive Trance', 0.5)]",Mainstage,126,D Major,Kemi,Sebjak,6:13,https://www.beatport.com/track/Kemi/4570360
,,63byXGB7v3E,https://youtu.be/63byXGB7v3E,8:38,518,"Guy Mantzur, Roy Rosenfeld - Epika [Kompakt]",0.0001,"213,655",Tech House,3,"[('Tech House', 2.0), ('House', 0.33), ('Progressive House', 0.33), ('Deep House', 0.33)]",Tech House,120,A Minor,Epika,Guy Mantzur,8:38,https://www.beatport.com/track/Epika/6424849
,,GwD8aS8ZtkU,https://youtu.be/GwD8aS8ZtkU,9:39,579,Mathew Jonson - Decompression,0.0001,"213,211",Tech House,3,"[('Tech House', 1.83), ('House', 0.83), ('Techno', 0.33)]",Techno (Peak Time / Driving),130,C Minor,Decompression,Mathew Jonson,10:54,https://www.beatport.com/track/Decompression/13481665
,,Ls1SB3CbJ6U,https://youtu.be/Ls1SB3CbJ6U,6:14,374,Calibre - Believe It,0.0001,"212,238",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Drum & Bass,109,G Minor,Believe It,Calibre,6:14,https://www.beatport.com/track/Believe%20It/7053073
,,0YCgkz_yK1w,https://youtu.be/0YCgkz_yK1w,6:56,416,Moodymann - Shades of Jae,0.0001,"210,496",Tech House,3,"[('Tech House', 1.5), ('House', 1.0), ('Progressive House', 0.5)]",Deep House,121,Bb Minor,Moodymann Collection,Moodymann,76:35,https://www.beatport.com/track/Moodymann%20Collection/952616
,,jDCJbC6-jH8,https://youtu.be/jDCJbC6-jH8,8:07,487,Hot Since 82 - Evolve Or Die (MHR104),0.0001,"209,974",Tech House,3,"[('Techno', 1.33), ('Tech House', 1.33), ('Progressive House', 0.33)]",[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403,[-] error : statue code 403
,,oaTaBhEfNZI,https://youtu.be/oaTaBhEfNZI,6:55,415,Gary Beck - Feel It (Original Mix),0.0001,"209,607",Tech House,3,"[('Tech House', 2.0), ('Techno', 1.0)]",Techno (Peak Time / Driving),134,D Minor,Feel It,Gary Beck,5:19,https://www.beatport.com/track/Feel%20It/17929292
,,NowyMnuM1Rg,https://youtu.be/NowyMnuM1Rg,6:36,396,Clouds - Gang 49,0.0001,"209,058",Techno,3,"[('Techno', 3.0)]",Techno (Peak Time / Driving),131,Ab Major,Gang 49,Clouds,6:36,https://www.beatport.com/track/Gang%2049/3536716
,,lg9iXZfJfq0,https://youtu.be/lg9iXZfJfq0,7:05,425,Paride Saraceni - Dissolute (Original Mix) [Snatch! Records],0.0001,"208,917",House,3,"[('House', 2.5), ('Tech House', 0.5)]",Tech House,124,D Minor,Dissolute,Paride Saraceni,7:05,https://www.beatport.com/track/Dissolute/5446221
,,ScdsrA4BFYw,https://youtu.be/ScdsrA4BFYw,5:45,345,Nom De Strip & Nezzo - Devil's BBQ,0.0001,"208,180",Progressive House,3,"[('Progressive House', 2.0), ('Trance', 0.5), ('Progressive Trance', 0.5)]",Progressive House,128,E Minor,Devil's BBQ,Nom De Strip,5:45,https://www.beatport.com/track/Devil's%20BBQ/4635649
,,FXbSYqIEBbg,https://youtu.be/FXbSYqIEBbg,8:27,507,Solid Sessions - Janeiro (Pronti & Kalmani Vocal Mix),0.0001,"207,187",Trance,3,"[('Trance', 3.0)]",Trance (Main Floor),132,Eb Minor,Janeiro feat. Pronti & Kalmani,Solid Sessions,8:24,https://www.beatport.com/track/Janeiro%20feat.%20Pronti%20&%20Kalmani/11974324
,,ak42jCPA5TU,https://youtu.be/ak42jCPA5TU,4:14,254,Gorgon City - Go All Night (Wilkinson Remix) ft. Jennifer Hudson,0.0001,"207,050",Drum & Bass,3,"[('Drum & Bass', 3.0)]",Dance / Electro Pop,87,E Minor,Go All Night,Wilkinson,4:12,https://www.beatport.com/track/Go%20All%20Night/15741073
,,zfGTr9OZmtE,https://youtu.be/zfGTr9OZmtE,6:02,362,Fouk - Kill frenzy,0.0001,"205,671",House,3,"[('House', 1.5), ('Deep House', 0.5)]",Deep House,120,C Minor,Kill Frenzy,Fouk,6:01,https://www.beatport.com/track/Kill%20Frenzy/17535206
